Date,rs_small
2017-01-27,105.62153059410184
2017-01-30,104.79787523533307
2017-01-31,105.5407559987111
2017-02-01,105.43663220088912
2017-02-02,105.10210874661463
2017-02-03,105.97758809881267
2017-02-06,105.36846276044164
2017-02-07,104.89850436779433
2017-02-08,104.57529475048094
2017-02-09,105.42163896401047
2017-02-10,105.8049916202686
2017-02-13,105.5069210420243
2017-02-14,105.43657329543387
2017-02-15,105.51640463146197
2017-02-16,105.31123063175679
2017-02-17,105.07751200743385
2017-02-21,105.2739335681232
2017-02-22,104.90157868168772
2017-02-23,104.2072392205345
2017-02-24,104.0001368890417
2017-02-27,104.8489400848234
2017-02-28,103.51062051037265
2017-03-01,103.947999529635
2017-03-02,103.40686606767188
2017-03-03,103.26732201267737
2017-03-06,102.86608954010362
2017-03-07,102.49993381595179
2017-03-08,102.0149174919307
2017-03-09,101.48092439595315
2017-03-10,101.57479386451509
2017-03-13,101.76246308378485
2017-03-14,101.66615772947065
2017-03-15,102.35457890889923
2017-03-16,102.69032316755174
2017-03-17,103.2812304802551
2017-03-20,102.94661431156761
2017-03-21,101.34293668881425
2017-03-22,101.1276671667718
2017-03-23,101.82501178541247
2017-03-24,101.97255941661707
2017-03-27,102.26704421093946
2017-03-28,102.31944499748002
2017-03-29,102.5551143127548
2017-03-30,103.002502607299
2017-03-31,103.4082943296737
2017-04-03,102.4959476290577
2017-04-04,102.31016984022503
2017-04-05,101.45210802778601
2017-04-06,102.10913387955165
2017-04-07,102.16808766600234
2017-04-10,102.33336273310857
2017-04-11,103.26993639873582
2017-04-12,102.31516500588059
2017-04-13,101.97739949969704
2017-04-17,102.26864729938609
2017-04-18,102.59750067575052
2017-04-19,103.14346778234511
2017-04-20,103.61422022984263
2017-04-21,103.71118355407225
2017-04-24,103.86144589904065
2017-04-25,104.26406392029237
2017-04-26,104.86523401092596
2017-04-27,104.74753807958297
2017-04-28,103.56870625052935
2017-05-01,103.90267465677452
2017-05-02,103.3361951496792
2017-05-03,102.82250289631236
2017-05-04,102.56080642116896
2017-05-05,102.8169447870664
2017-05-08,102.40494435459088
2017-05-09,102.45464990777154
2017-05-10,102.90672523890316
2017-05-11,102.39885749953277
2017-05-12,102.02858622989719
2017-05-15,102.2577128645443
2017-05-16,102.388343402854
2017-05-17,101.42576828335199
2017-05-18,101.38575821989839
2017-05-19,101.21425147429966
2017-05-22,101.38401136526942
2017-05-23,101.4925609906463
2017-05-24,101.32269525760398
2017-05-25,100.90669894208087
2017-05-26,100.89827053435734
2017-05-30,100.193027366439
2017-05-31,100.1151236861821
2017-06-01,101.24154148727025
2017-06-02,101.55928807610604
2017-06-05,101.00191479608591
2017-06-06,101.23108869031219
2017-06-07,101.1387190108469
2017-06-08,102.47091076808508
2017-06-09,103.15843544537296
2017-06-12,103.01210125924413
2017-06-13,103.03283733061438
2017-06-14,102.55376097130306
2017-06-15,102.22778914096091
2017-06-16,101.95091073238581
2017-06-19,101.85926327528425
2017-06-20,101.51252220548324
2017-06-21,101.28338548734075
2017-06-22,101.71438220606615
2017-06-23,102.26802018255256
2017-06-26,102.32406380573966
2017-06-27,102.24842361485264
2017-06-28,102.89219618583107
2017-06-29,103.19039251289021
2017-06-30,102.83782812030404
2017-07-03,103.52340644448826
2017-07-05,102.91392222467135
2017-07-06,102.50737236794522
2017-07-07,102.83507714564976
2017-07-10,102.27873636819984
2017-07-11,102.65472492346252
2017-07-12,102.6734558242846
2017-07-13,102.58824629582277
2017-07-14,102.2851797055839
2017-07-17,102.53584327411713
2017-07-18,102.21467747570836
2017-07-19,102.67602141367149
2017-07-20,102.7019720604313
2017-07-21,102.32692286948564
2017-07-24,102.49539400473886
2017-07-25,103.17799524511845
2017-07-26,102.600817008204
2017-07-27,102.04388022598758
2017-07-28,101.8910131054789
2017-07-31,101.62561569515746
2017-08-01,101.59311217875802
2017-08-02,100.43366456088083
2017-08-03,100.12659736999086
2017-08-04,100.43157841388157
2017-08-07,100.40961434494426
2017-08-08,100.34202961047905
2017-08-09,99.47875939419632
2017-08-10,99.07093179744656
2017-08-11,99.07003261702563
2017-08-14,99.585576097509
2017-08-15,98.77808546663967
2017-08-16,98.63478855094496
2017-08-17,98.36710628336115
2017-08-18,98.5137998255758
2017-08-21,98.37113094985703
2017-08-22,98.4072834772132
2017-08-23,98.6019352703028
2017-08-24,99.13732883783173
2017-08-25,99.18889671767369
2017-08-28,99.60511360117336
2017-08-29,99.51295307786646
2017-08-30,99.6776300421126
2017-08-31,100.05538734591954
2017-09-01,100.47901959515373
2017-09-05,100.23353919189941
2017-09-06,100.10069565307087
2017-09-07,99.86161617457424
2017-09-08,100.05809182427434
2017-09-11,100.0403603184053
2017-09-12,100.31380407563772
2017-09-13,100.56326090151589
2017-09-14,100.50329448433413
2017-09-15,100.77862165714502
2017-09-18,101.2497331605216
2017-09-19,101.14847434874083
2017-09-20,101.43641184963073
2017-09-21,101.6029208398241
2017-09-22,102.01379780563255
2017-09-25,102.36447492457062
2017-09-26,102.62852129042057
2017-09-27,104.23110779128932
2017-09-28,104.38152298243337
2017-09-29,104.26219020329177
2017-10-02,105.08686764085517
2017-10-03,105.09311751616121
2017-10-04,104.63341694450192
2017-10-05,104.30166068794013
2017-10-06,104.27463721358652
2017-10-09,104.01553880482962
2017-10-10,104.0404159828294
2017-10-11,103.80094824797837
2017-10-12,103.87949332544008
2017-10-13,103.56599569136797
2017-10-16,103.33804364124195
2017-10-17,102.96769870969993
2017-10-18,103.35785197745757
2017-10-19,103.17055466575225
2017-10-20,103.1153008819087
2017-10-23,102.74489452931364
2017-10-24,102.77821024828644
2017-10-25,102.79102794981758
2017-10-26,102.87268197310652
2017-10-27,102.7449159463383
2017-10-30,102.04126172003724
2017-10-31,102.60435069786267
2017-11-01,101.78921725675399
2017-11-02,102.0516220803346
2017-11-03,101.64364819531401
2017-11-06,101.60266166053545
2017-11-07,100.4569409460121
2017-11-08,100.42281773352582
2017-11-09,100.43235792544863
2017-11-10,100.38819239952714
2017-11-13,100.32229009265943
2017-11-14,100.28147048198628
2017-11-15,100.38616502204052
2017-11-16,101.00267467285052
2017-11-17,101.76654750807702
2017-11-20,102.33227111662988
2017-11-21,102.72772156616834
2017-11-22,102.682623728097
2017-11-24,102.4867384638257
2017-11-27,102.22540151703792
2017-11-28,102.79251685731283
2017-11-29,103.19832479550912
2017-11-30,102.48940928638544
2017-12-01,102.28148148053735
2017-12-04,102.02387054476864
2017-12-05,101.37126856371532
2017-12-06,100.87525325322608
2017-12-07,101.261016375086
2017-12-08,100.80508098364523
2017-12-11,100.46243838980602
2017-12-12,99.9740299433199
2017-12-13,100.58165911139557
2017-12-14,99.87649579876197
2017-12-15,100.46383590291326
2017-12-18,101.18166380931125
2017-12-19,100.76864624303697
2017-12-20,101.01902489566359
2017-12-21,101.25279826850738
2017-12-22,101.09449040897887
2017-12-26,101.27505846233976
2017-12-27,101.12670210752735
2017-12-28,101.3144931308795
2017-12-29,100.8577963215977
2018-01-02,101.0869041009379
2018-01-03,100.55596691232967
2018-01-04,100.40037507983644
2018-01-05,99.94239761407432
2018-01-08,99.91463322729459
2018-01-09,99.55392536071489
2018-01-10,99.71934598971315
2018-01-11,100.69775968459534
2018-01-12,100.4647867371193
2018-01-16,99.52186641431065
2018-01-17,99.51660104797706
2018-01-18,99.00118697425782
2018-01-19,99.84966805335014
2018-01-22,99.57515976922492
2018-01-23,99.68209850346729
2018-01-24,99.10364170821356
2018-01-25,99.09910515979723
2018-01-26,98.31593970871732
2018-01-29,98.4140561145092
2018-01-30,98.48153359171307
2018-01-31,97.91916250477937
2018-02-01,98.33763702156845
2018-02-02,98.59058259225431
2018-02-05,98.9407593019476
2018-02-06,98.1900752999709
2018-02-07,98.82463036582062
2018-02-08,99.6608196534023
2018-02-09,99.08379176969943
2018-02-12,98.57465642288314
2018-02-13,98.5424281685797
2018-02-14,98.97860974531186
2018-02-15,98.7984237819482
2018-02-16,99.11856188735429
2018-02-20,98.92345981786302
2018-02-21,99.52254457862782
2018-02-22,99.2370544753054
2018-02-23,98.95251808292325
2018-02-26,98.45822035157587
2018-02-27,98.26869194936269
2018-02-28,97.7081662874259
2018-03-01,98.88608970803493
2018-03-02,99.95350275111605
2018-03-05,99.6935409342283
2018-03-06,100.51541170239544
2018-03-07,101.43886439826599
2018-03-08,100.74427739387657
2018-03-09,100.60362145344175
2018-03-12,100.90759399531997
2018-03-13,101.0918703350918
2018-03-14,101.13236951200473
2018-03-15,100.73557541307471
2018-03-16,101.19072176356197
2018-03-19,101.59058117725428
2018-03-20,101.39210560381726
2018-03-21,102.17880888646424
2018-03-22,102.5004370936809
2018-03-23,102.4789909214781
2018-03-26,101.93040806792962
2018-03-27,101.68585879688369
2018-03-28,101.95329659422356
2018-03-29,101.6850308212212
2018-04-02,101.39560269293477
2018-04-03,101.54525907528343
2018-04-04,101.7474746046434
2018-04-05,101.78667734459448
2018-04-06,102.03038382253608
2018-04-09,101.65155767396936
2018-04-10,101.94827471048151
2018-04-11,102.70602386410734
2018-04-12,102.5637634314793
2018-04-13,102.32711270004438
2018-04-16,102.4288417958194
2018-04-17,102.44694012883133
2018-04-18,102.64487705150202
2018-04-19,102.50311266660066
2018-04-20,102.82444132908878
2018-04-23,102.68781942832186
2018-04-24,103.49315948949713
2018-04-25,103.08420405876153
2018-04-26,102.51669404530443
2018-04-27,102.27509529277366
2018-04-30,102.15495255209912
2018-05-01,102.47259043758919
2018-05-02,103.55395921850075
2018-05-03,103.2189672448936
2018-05-04,103.17172495736612
2018-05-07,103.69544241844493
2018-05-08,104.21044816777973
2018-05-09,103.7686282743709
2018-05-10,103.3580556478495
2018-05-11,103.24386344001198
2018-05-14,102.80088214383578
2018-05-15,103.53326616988909
2018-05-16,104.174372495963
2018-05-17,104.74190487664417
2018-05-18,105.14080800584313
2018-05-21,105.04601571638723
2018-05-22,104.57600441677045
2018-05-23,104.4244675068342
2018-05-24,104.67758858431628
2018-05-25,104.7398128967407
2018-05-29,105.8143418434343
2018-05-30,106.07587368270552
2018-05-31,105.87758011771587
2018-06-01,105.5374587010121
2018-06-04,105.59609570450957
2018-06-05,106.17284549981234
2018-06-06,106.05483469732977
2018-06-07,105.48812498013085
2018-06-08,105.49393496213114
2018-06-11,105.51194866918033
2018-06-12,105.85601027744093
2018-06-13,105.77654331871096
2018-06-14,106.07358669871817
2018-06-15,106.24074872080449
2018-06-18,106.96095805738864
2018-06-19,107.37881453071228
2018-06-20,108.06057939598888
2018-06-21,107.72503436458727
2018-06-22,107.17132175918798
2018-06-25,106.87646904872909
2018-06-26,107.26050167829202
2018-06-27,106.42383473041849
2018-06-28,106.142624592875
2018-06-29,105.91893532119212
2018-07-02,106.42218788023989
2018-07-03,107.22511083656308
2018-07-05,107.56955281186205
2018-07-06,107.56880711872986
2018-07-09,107.28051653764017
2018-07-10,106.40971287315826
2018-07-11,106.28426753394626
2018-07-12,105.83989761060366
2018-07-13,105.44173498524873
2018-07-16,105.12634708119481
2018-07-17,105.16738800645196
2018-07-18,105.2410973390254
2018-07-19,106.38789242296221
2018-07-20,106.07512425805652
2018-07-23,106.01030563246997
2018-07-24,104.35402898881811
2018-07-25,103.8503427520256
2018-07-26,104.65522302409735
2018-07-27,103.40451179480601
2018-07-30,103.28073772363805
2018-07-31,103.81938996257254
2018-08-01,103.92420063694674
2018-08-02,104.1156307077016
2018-08-03,103.31130763025217
2018-08-06,103.50913162164848
2018-08-07,103.41508526676226
2018-08-08,103.36604126629945
2018-08-09,103.77304800650097
2018-08-10,104.18074394388486
2018-08-13,103.96045782624297
2018-08-14,104.32480756438336
2018-08-15,103.79109328286751
2018-08-16,103.9126679047591
2018-08-17,103.99288872621155
2018-08-20,104.06051468920057
2018-08-21,105.01005320951555
2018-08-22,105.3308905338733
2018-08-23,105.15056132214278
2018-08-24,105.09105446886022
2018-08-27,104.41975653572845
2018-08-28,104.46651231246831
2018-08-29,104.20943214861127
2018-08-30,104.54810886909975
2018-08-31,104.94483575429312
2018-09-04,104.65803546956722
2018-09-05,104.66020821080957
2018-09-06,104.2673905009073
2018-09-07,104.41530840546149
2018-09-10,104.36243797783207
2018-09-11,104.18997623174417
2018-09-12,103.91509697974408
2018-09-13,103.3283487536746
2018-09-14,103.74641474207304
2018-09-17,103.19098506958116
2018-09-18,103.06383732542639
2018-09-19,102.5792172511162
2018-09-20,102.69631583637609
2018-09-21,102.29791831924695
2018-09-24,102.25941901723594
2018-09-25,102.51111450174027
2018-09-26,101.87904931925382
2018-09-27,101.6012150235153
2018-09-28,101.89901704417971
2018-10-01,100.20874651325373
2018-10-02,99.18208260515897
2018-10-03,99.99527547693438
2018-10-04,99.36813777262302
2018-10-05,99.02366058732443
2018-10-08,98.81604023688428
2018-10-09,98.57521566672482
2018-10-10,98.87436564625267
2018-10-11,99.17042801104726
2018-10-12,97.8310991921991
2018-10-15,98.74884499928072
2018-10-16,99.43766193681122
2018-10-17,98.99380104193011
2018-10-18,98.56206858708697
2018-10-19,97.57215275393017
2018-10-22,97.80122080628821
2018-10-23,97.42161775695975
2018-10-24,96.68300985283435
2018-10-25,97.03545357169176
2018-10-26,97.69286461080645
2018-10-29,97.69760987423956
2018-10-30,98.27953006138249
2018-10-31,97.43573426951323
2018-11-01,98.63323652245073
2018-11-02,99.55053872860353
2018-11-05,98.92721310643215
2018-11-06,98.79061161016274
2018-11-07,98.45248639591743
2018-11-08,98.36838571261774
2018-11-09,97.4972950413304
2018-11-12,97.38703596371282
2018-11-13,97.25956716326735
2018-11-14,97.21351588877114
2018-11-15,97.58061822027467
2018-11-16,97.5586897213974
2018-11-19,97.22557410744145
2018-11-20,97.14895475990748
2018-11-21,98.17193383840757
2018-11-23,98.73851185046732
2018-11-26,98.43133234783336
2018-11-27,97.28925293803628
2018-11-28,97.44867688135047
2018-11-29,97.39910000551657
2018-11-30,97.31274726211562
2018-12-03,96.95975588832472
2018-12-04,95.94037043199275
2018-12-06,95.8777265249954
2018-12-07,96.03797794910189
2018-12-10,95.57661514688668
2018-12-11,95.45506261817103
2018-12-12,95.88394708178132
2018-12-13,94.55866817273333
2018-12-14,94.88006044227261
2018-12-17,94.62334346858022
2018-12-18,94.60966306121583
2018-12-19,94.0477925371993
2018-12-20,94.02729459002246
2018-12-21,93.50308581202262
2018-12-24,94.17781604008124
2018-12-26,93.95701408740862
2018-12-27,93.62985687555224
2018-12-28,94.01971368050845
2018-12-31,93.93295905744611
2019-01-02,94.36793461457718
2019-01-03,94.94471817240861
2019-01-04,95.29908759148672
2019-01-07,96.20768606839097
2019-01-08,96.77337660392786
2019-01-09,97.11840172043603
2019-01-10,97.27814308974024
2019-01-11,97.26764153340439
2019-01-14,96.89070684930428
2019-01-15,96.6009629034813
2019-01-16,97.08654560110278
2019-01-17,97.22896820124379
2019-01-18,96.93879547927526
2019-01-22,96.71235255493585
2019-01-23,96.2442020163942
2019-01-24,96.77181519506777
2019-01-25,97.19339902816463
2019-01-28,97.41263909222201
2019-01-29,97.30912559715995
2019-01-30,96.84098888695692
2019-01-31,96.816298912328
2019-02-01,96.84756830462968
2019-02-04,97.31847743339897
2019-02-05,97.01497452386556
2019-02-06,97.02084060213565
2019-02-07,97.1498831527853
2019-02-08,97.13509636346622
2019-02-11,97.89108480208857
2019-02-12,97.85709470924199
2019-02-13,97.81456199478833
2019-02-14,98.25559436626246
2019-02-15,98.74510533871253
2019-02-19,98.84583120903747
2019-02-20,99.11302904690481
2019-02-21,99.08752437160452
2019-02-22,99.3311578960203
2019-02-25,99.22123603803684
2019-02-26,98.60813154825402
2019-02-27,98.78858905765618
2019-02-28,98.63326601366848
2019-03-01,98.93404290222476
2019-03-04,98.39784199735352
2019-03-05,98.0732041076551
2019-03-06,96.73641296816106
2019-03-07,96.69821965905014
2019-03-08,96.86637135748853
2019-03-11,97.1504040233669
2019-03-12,96.83559106757535
2019-03-13,96.57900108320216
2019-03-14,96.24796392212703
2019-03-15,96.02915816461626
2019-03-18,96.29437611114263
2019-03-19,95.78213855144219
2019-03-20,95.27065859916318
2019-03-21,95.44212807287181
2019-03-22,93.77396625248899
2019-03-25,94.25850014977912
2019-03-26,94.54478068063068
2019-03-27,94.67252501720999
2019-03-28,95.15675749052419
2019-03-29,94.85167638671987
2019-04-01,94.76257061731272
2019-04-02,94.47136822539095
2019-04-03,94.81183241523593
2019-04-04,95.02404477129674
2019-04-05,95.45178605389725
2019-04-08,95.2215529623211
2019-04-09,94.54246280140288
2019-04-10,95.50201565985564
2019-04-11,95.40708416502447
2019-04-12,95.10971826992657
2019-04-15,94.86420771655963
2019-04-16,95.02528772585099
2019-04-17,94.38765503145294
2019-04-18,93.92457616259797
2019-04-22,93.5964451530266
2019-04-23,94.16070821720473
2019-04-24,94.66361287083085
2019-04-25,93.93688312585016
2019-04-26,94.40818469868181
2019-04-29,94.7130073073161
2019-04-30,94.22420045467624
2019-05-01,94.03812279475432
2019-05-02,94.68040367996701
2019-05-03,95.55435770053646
2019-05-06,96.05678752310588
2019-05-07,95.75513658960199
2019-05-08,95.41970364377548
2019-05-09,95.36127854365279
2019-05-10,95.1458525264258
2019-05-13,94.48899304348068
2019-05-14,94.82168737502477
2019-05-15,94.57649010808936
2019-05-16,94.29262763188716
2019-05-17,93.58363593734511
2019-05-20,93.5531701535673
2019-05-21,93.9634427957529
2019-05-22,93.46248855207327
2019-05-23,92.67076726243371
2019-05-24,93.32749781271777
2019-05-28,93.45397550529817
2019-05-29,93.2991461329238
2019-05-30,92.78789281684064
2019-05-31,92.73918096863277
2019-06-03,93.3007203438672
2019-06-04,93.68297354189156
2019-06-05,92.89706114269286
2019-06-06,92.05718558626236
2019-06-07,91.79005707062016
2019-06-10,91.9097965946803
2019-06-11,91.65945411780815
2019-06-12,91.92468521006458
2019-06-13,92.51401191580263
2019-06-14,91.80554744929809
2019-06-17,92.4036939529708
2019-06-18,92.50941861831832
2019-06-19,92.63066230284814
2019-06-20,92.18735422929876
2019-06-21,91.52492115769168
2019-06-24,90.52403466674038
2019-06-25,90.86161595618245
2019-06-26,90.74168801226772
2019-06-27,92.11800851170065
2019-06-28,92.76193944633873
2019-07-01,92.28208342277688
2019-07-02,91.48221809424868
2019-07-03,91.40587449340717
2019-07-05,91.75601195717402
2019-07-08,91.38555512833209
2019-07-09,91.39527041883062
2019-07-10,91.11874906259898
2019-07-11,90.46176709594165
2019-07-12,90.75624648310043
2019-07-15,90.24946418398352
2019-07-16,90.51238822508965
2019-07-17,90.4809278988111
2019-07-18,90.49011719752681
2019-07-19,90.47212204531405
2019-07-22,90.16832653553712
2019-07-23,90.12238505063101
2019-07-24,91.18524119726465
2019-07-25,90.51590112344329
2019-07-26,90.9784051021118
2019-07-29,90.5355781364974
2019-07-30,91.74064755622314
2019-07-31,92.00323336217208
2019-08-01,91.46574835845918
2019-08-02,91.13822657679542
2019-08-05,91.14350446691873
2019-08-06,90.70904940830286
2019-08-07,90.63118782824914
2019-08-08,90.80402077015532
2019-08-09,90.27600508617965
2019-08-12,90.20535794854756
2019-08-13,89.77990770547402
2019-08-14,89.92960682069373
2019-08-15,89.3365173022303
2019-08-16,89.93756786500596
2019-08-19,89.76381741825608
2019-08-20,89.86645574332715
2019-08-21,89.87635687791608
2019-08-22,89.69477607034315
2019-08-23,89.23695309080034
2019-08-26,89.23198539858286
2019-08-27,88.25524647804266
2019-08-28,88.66060004405605
2019-08-29,89.07776231975517
2019-08-30,88.95595100795012
2019-09-03,88.16863231455025
2019-09-04,87.88050155694151
2019-09-05,88.37901714190302
2019-09-06,87.90619923528963
2019-09-09,89.0400926341723
2019-09-10,90.19838436918269
2019-09-11,91.39525893665534
2019-09-12,91.1029862723017
2019-09-13,91.32025584867549
2019-09-16,91.94674561092884
2019-09-17,91.47636719768903
2019-09-18,90.85859464044034
2019-09-19,90.4234280096278
2019-09-20,90.66019222444976
2019-09-23,90.61148138168153
2019-09-24,89.94962705061805
2019-09-25,90.40042721714072
2019-09-26,89.57802210627611
2019-09-27,89.3421236142785
2019-09-30,89.03557193324747
2019-10-01,88.3390420135423
2019-10-02,89.2487608754362
2019-10-03,88.81809922955297
2019-10-04,88.4626673654938
2019-10-07,88.69109151410731
2019-10-08,88.6253843134523
2019-10-09,88.19326729291205
2019-10-10,87.95203854661432
2019-10-11,88.52286690510938
2019-10-14,88.29709497603211
2019-10-15,88.4362465891272
2019-10-16,88.67211753920876
2019-10-17,89.45561767686999
2019-10-18,89.42117191164212
2019-10-21,89.65129869030719
2019-10-22,90.04441006302713
2019-10-23,89.89383244295101
2019-10-24,89.61926759126926
2019-10-25,89.72849958037861
2019-10-28,89.99692677524081
2019-10-29,90.31725066124872
2019-10-30,89.74259390673375
2019-10-31,89.47575684130294
2019-11-01,90.16580299515839
2019-11-04,90.28779311693803
2019-11-05,90.50149154490495
2019-11-06,89.95781169374588
2019-11-07,89.88053829833883
2019-11-08,89.90241532174014
2019-11-11,89.90452776355154
2019-11-12,89.7437184414901
2019-11-13,89.33060188852274
2019-11-14,89.17252592303227
2019-11-15,88.99104883198756
2019-11-18,88.70164600502031
2019-11-19,89.05745496834695
2019-11-20,89.05277850299805
2019-11-21,88.75736718880651
2019-11-22,88.8355538344573
2019-11-25,90.02439155626239
2019-11-26,89.88202522535319
2019-11-27,90.11403152151438
2019-11-29,89.86065403174308
2019-12-02,89.7453846185697
2019-12-03,90.06367658434728
2019-12-04,90.12798481852933
2019-12-05,90.05578699866909
2019-12-06,90.2831139538391
2019-12-09,90.39541529659085
2019-12-10,90.55202113603526
2019-12-11,90.26790718202246
2019-12-12,90.26730607524335
2019-12-13,89.86663135582812
2019-12-16,89.88257328809478
2019-12-17,90.3124865427412
2019-12-18,90.48227450666934
2019-12-19,90.50061814726304
2019-12-20,90.23605127996278
2019-12-23,90.27760957356494
2019-12-24,90.48105612308517
2019-12-26,90.00196302891634
2019-12-27,89.58137679726279
2019-12-30,89.84991028306702
2019-12-31,89.75675738422896
2020-01-02,88.98421366273385
2020-01-03,89.31156710288577
2020-01-06,89.09068274727329
2020-01-07,89.0447029798569
2020-01-08,88.84674857540129
2020-01-09,88.35512017896839
2020-01-10,88.2782188191655
2020-01-13,88.24418153119467
2020-01-14,88.70375953054018
2020-01-15,88.92879805560749
2020-01-16,89.33340404952845
2020-01-17,88.81451608080181
2020-01-21,88.25192189425661
2020-01-22,88.18340342978837
2020-01-23,88.02454638622328
2020-01-24,87.72176888424028
2020-01-27,88.13739707382281
2020-01-28,87.94886039245443
2020-01-29,87.51969305536268
2020-01-30,87.2366126546487
2020-01-31,87.00716922636383
2020-02-03,87.32857659654019
2020-02-04,87.31588661615234
2020-02-05,87.6497217812538
2020-02-06,87.15741902877232
2020-02-07,86.54831786359836
2020-02-10,86.39154429562115
2020-02-11,86.84021463488604
2020-02-12,86.878634330093
2020-02-13,87.19906237558142
2020-02-14,86.72384953508482
2020-02-18,86.76150704180613
2020-02-19,86.79186929492133
2020-02-20,87.36209725788089
2020-02-21,87.37694560506458
2020-02-24,87.65379977723548
2020-02-25,87.18036855349101
2020-02-26,86.48897823180215
2020-02-27,87.36745516017488
2020-02-28,86.12924953473423
2020-03-02,85.20567344324995
2020-03-03,85.92841242524332
2020-03-04,84.8087884842169
2020-03-05,84.93445645761199
2020-03-06,84.65038206101674
2020-03-09,82.89334202249299
2020-03-10,81.27574006585483
2020-03-11,80.00667848637833
2020-03-12,78.6950968000994
2020-03-13,77.35361334370471
2020-03-16,75.33453911358873
2020-03-17,74.75189563438205
2020-03-18,72.63545583021241
2020-03-19,75.30906788680326
2020-03-20,76.82914205931628
2020-03-23,77.67871423892103
2020-03-24,77.74195738420654
2020-03-25,77.54732401230372
2020-03-26,77.82637764984307
2020-03-27,77.29710259190955
2020-03-30,76.51527945567513
2020-03-31,77.28142568314911
2020-04-01,75.40874918467598
2020-04-02,74.40586815223286
2020-04-03,73.35850750758988
2020-04-06,74.00441758716579
2020-04-07,74.1194122595788
2020-04-08,74.98275530613466
2020-04-09,77.3931819664736
2020-04-13,75.99142409695028
2020-04-14,75.3107115940051
2020-04-15,73.80667565371888
2020-04-16,72.89736219997381
2020-04-17,74.10651515608663
2020-04-20,74.54564395105906
2020-04-21,75.04429789796788
2020-04-22,74.30654473885126
2020-04-23,75.04147127975418
2020-04-24,75.2829267637116
2020-04-27,77.15328199439514
2020-04-28,78.63646850514436
2020-04-29,80.39931784873953
2020-04-30,78.06951758993858
2020-05-01,77.01088133152197
2020-05-04,77.13043990118142
2020-05-05,77.01420259818987
2020-05-06,76.97043445973257
2020-05-07,77.09317145968035
2020-05-08,78.76622081575937
2020-05-11,78.3573757882849
2020-05-12,77.07950218586483
2020-05-13,75.84078278824778
2020-05-14,75.1881750002555
2020-05-15,76.03559777053695
2020-05-18,78.27147100162163
2020-05-19,77.52210677023633
2020-05-20,78.53636579054127
2020-05-21,79.22395990774494
2020-05-22,79.45670557734248
2020-05-26,80.75316347406834
2020-05-27,82.04041133015001
2020-05-28,80.24478166784935
2020-05-29,79.43132682784419
2020-06-01,79.86908129401587
2020-06-02,79.86845251839146
2020-06-03,80.72043783644324
2020-06-04,80.81562301026925
2020-06-05,81.84247129401807
2020-06-08,82.43193708517684
2020-06-09,81.51594087688585
2020-06-10,79.74755674165023
2020-06-11,78.17120217153354
2020-06-12,79.09965317932482
2020-06-15,80.17989223115069
2020-06-16,80.55721437677701
2020-06-17,79.43090710116952
2020-06-18,79.3723394915382
2020-06-19,79.41733932708935
2020-06-22,79.70028171427353
2020-06-23,79.6693085232425
2020-06-24,79.10204683369926
2020-06-25,79.44520348883985
2020-06-26,79.18792036418706
2020-06-29,80.59334323967192
2020-06-30,80.72415253741964
2020-07-01,79.4012291049226
2020-07-02,79.28930386929859
2020-07-06,78.64870449594677
2020-07-07,78.06102457943787
2020-07-08,78.04582354719133
2020-07-09,76.90557609849955
2020-07-10,77.35443775956608
2020-07-13,77.04169240419895
2020-07-14,77.31533210875583
2020-07-15,79.42033270278033
2020-07-16,79.21125004404308
2020-07-17,79.21464869556
2020-07-20,78.24188183493281
2020-07-21,79.18304286741503
2020-07-22,78.77744579746131
2020-07-23,79.80945892978009
2020-07-24,79.14569009949582
2020-07-27,79.39032247390215
2020-07-28,79.10130276720713
2020-07-29,79.86209677052538
2020-07-30,79.83143668102386
2020-07-31,78.46011292301006
2020-08-03,79.18744853840882
2020-08-04,79.42528367394472
2020-08-05,80.50548372250155
2020-08-06,79.93970548926373
2020-08-07,81.15023825030792
2020-08-10,81.74770336749292
2020-08-11,81.95276537187067
2020-08-12,81.15557186963235
2020-08-13,81.13225098477446
2020-08-14,81.0782123812706
2020-08-17,81.23819759767305
2020-08-18,80.28787520407451
2020-08-19,80.62872168226176
2020-08-20,80.04951259853546
2020-08-21,79.17763820446044
2020-08-24,79.20467162249491
2020-08-25,79.01436810233
2020-08-26,77.73987443631619
2020-08-27,77.75993776696953
2020-08-28,77.91546890633424
2020-08-31,77.35760668843783
2020-09-01,77.51343865169473
2020-09-02,77.01579137903093
2020-09-03,77.4050432119782
2020-09-04,77.54489804506035
2020-09-08,78.18922664223655
2020-09-09,77.83655672920348
2020-09-10,78.18097933837782
2020-09-11,77.62076106433744
2020-09-14,78.63037882885168
2020-09-15,78.38331573262136
2020-09-16,79.43962500783371
2020-09-17,79.55956424358033
2020-09-18,80.2767006602582
2020-09-21,78.33628619476322
2020-09-22,78.14421402468284
2020-09-23,77.61606891374271
2020-09-24,77.40975379150998
2020-09-25,77.41547479255597
2020-09-28,78.02828393842357
2020-09-29,78.09993737448056
2020-09-30,77.74580253237903
2020-10-01,78.48242385662641
2020-10-02,79.58356576290929
2020-10-05,80.35583767379995
2020-10-06,81.28110779005789
2020-10-07,81.6349719018654
2020-10-08,81.83804601486425
2020-10-09,81.53466790728937
